"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1941","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","140,000,000",""
"SURVEY","1941","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","163,000,000",""
"SURVEY","1941","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","192,000,000",""
"SURVEY","1941","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,941,000,000",""
"SURVEY","1940","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","139,000,000",""
"SURVEY","1940","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","192,000,000",""
"SURVEY","1940","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","129,000,000",""
"SURVEY","1940","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","117,000,000",""
"SURVEY","1940","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","120,000,000",""
"SURVEY","1940","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","190,000,000",""
"SURVEY","1940","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","178,000,000",""
"SURVEY","1940","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","126,000,000",""
"SURVEY","1940","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","168,000,000",""
"SURVEY","1940","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","129,000,000",""
"SURVEY","1940","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","153,000,000",""
"SURVEY","1940","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","179,000,000",""
"SURVEY","1940","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,820,000,000",""
"SURVEY","1939","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","152,000,000",""
"SURVEY","1939","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","198,000,000",""
"SURVEY","1939","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","125,000,000",""
"SURVEY","1939","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","115,000,000",""
"SURVEY","1939","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","122,000,000",""
"SURVEY","1939","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","198,000,000",""
"SURVEY","1939","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","187,000,000",""
"SURVEY","1939","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","134,000,000",""
"SURVEY","1939","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","182,000,000",""
"SURVEY","1939","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","127,000,000",""
"SURVEY","1939","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","146,000,000",""
"SURVEY","1939","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","169,000,000",""
"SURVEY","1939","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,855,000,000",""
"SURVEY","1938","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","150,000,000",""
"SURVEY","1938","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","195,000,000",""
"SURVEY","1938","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","121,000,000",""
"SURVEY","1938","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","114,000,000",""
"SURVEY","1938","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","120,000,000",""
"SURVEY","1938","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","200,000,000",""
"SURVEY","1938","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","185,000,000",""
"SURVEY","1938","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","132,000,000",""
"SURVEY","1938","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","180,000,000",""
"SURVEY","1938","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","124,000,000",""
"SURVEY","1938","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","150,000,000",""
"SURVEY","1938","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","179,000,000",""
"SURVEY","1938","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,850,000,000",""
"SURVEY","1937","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","141,000,000",""
"SURVEY","1937","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","179,000,000",""
"SURVEY","1937","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","119,000,000",""
"SURVEY","1937","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","112,000,000",""
"SURVEY","1937","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","117,000,000",""
"SURVEY","1937","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","182,000,000",""
"SURVEY","1937","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","176,000,000",""
"SURVEY","1937","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","125,000,000",""
"SURVEY","1937","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","171,000,000",""
"SURVEY","1937","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","124,000,000",""
"SURVEY","1937","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","146,000,000",""
"SURVEY","1937","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","166,000,000",""
"SURVEY","1937","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,758,000,000",""
"SURVEY","1936","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","138,000,000",""
"SURVEY","1936","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","184,000,000",""
"SURVEY","1936","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1936","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","113,000,000",""
"SURVEY","1936","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","114,000,000",""
"SURVEY","1936","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","171,000,000",""
"SURVEY","1936","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","159,000,000",""
"SURVEY","1936","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","126,000,000",""
"SURVEY","1936","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","163,000,000",""
"SURVEY","1936","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","120,000,000",""
"SURVEY","1936","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","147,000,000",""
"SURVEY","1936","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","164,000,000",""
"SURVEY","1936","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,717,000,000",""
"SURVEY","1935","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","140,000,000",""
"SURVEY","1935","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","185,000,000",""
"SURVEY","1935","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","116,000,000",""
"SURVEY","1935","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","107,000,000",""
"SURVEY","1935","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","113,000,000",""
"SURVEY","1935","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","186,000,000",""
"SURVEY","1935","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","178,000,000",""
"SURVEY","1935","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","124,000,000",""
"SURVEY","1935","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","175,000,000",""
"SURVEY","1935","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","121,000,000",""
"SURVEY","1935","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","142,000,000",""
"SURVEY","1935","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","167,000,000",""
"SURVEY","1935","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,754,000,000",""
"SURVEY","1934","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","135,000,000",""
"SURVEY","1934","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","177,000,000",""
"SURVEY","1934","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1934","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","107,000,000",""
"SURVEY","1934","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","113,000,000",""
"SURVEY","1934","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","176,000,000",""
"SURVEY","1934","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","168,000,000",""
"SURVEY","1934","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","123,000,000",""
"SURVEY","1934","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","167,000,000",""
"SURVEY","1934","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","123,000,000",""
"SURVEY","1934","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","141,000,000",""
"SURVEY","1934","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","164,000,000",""
"SURVEY","1934","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,712,000,000",""
"SURVEY","1933","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","142,000,000",""
"SURVEY","1933","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","177,000,000",""
"SURVEY","1933","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","115,000,000",""
"SURVEY","1933","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","109,000,000",""
"SURVEY","1933","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","116,000,000",""
"SURVEY","1933","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","174,000,000",""
"SURVEY","1933","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","170,000,000",""
"SURVEY","1933","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","129,000,000",""
"SURVEY","1933","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","174,000,000",""
"SURVEY","1933","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1933","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","139,000,000",""
"SURVEY","1933","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","159,000,000",""
"SURVEY","1933","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,722,000,000",""
"SURVEY","1932","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","140,000,000",""
"SURVEY","1932","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","168,000,000",""
"SURVEY","1932","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1932","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","111,000,000",""
"SURVEY","1932","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","115,000,000",""
"SURVEY","1932","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","170,000,000",""
"SURVEY","1932","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","167,000,000",""
"SURVEY","1932","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","124,000,000",""
"SURVEY","1932","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","165,000,000",""
"SURVEY","1932","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","122,000,000",""
"SURVEY","1932","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","138,000,000",""
"SURVEY","1932","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","153,000,000",""
"SURVEY","1932","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,691,000,000",""
"SURVEY","1931","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","139,000,000",""
"SURVEY","1931","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","162,000,000",""
"SURVEY","1931","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1931","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","102,000,000",""
"SURVEY","1931","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","110,000,000",""
"SURVEY","1931","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","166,000,000",""
"SURVEY","1931","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","165,000,000",""
"SURVEY","1931","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","117,000,000",""
"SURVEY","1931","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","166,000,000",""
"SURVEY","1931","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","122,000,000",""
"SURVEY","1931","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","133,000,000",""
"SURVEY","1931","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","148,000,000",""
"SURVEY","1931","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,648,000,000",""
"SURVEY","1930","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","130,000,000",""
"SURVEY","1930","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","151,000,000",""
"SURVEY","1930","DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","114,000,000",""
"SURVEY","1930","FEB","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","100,000,000",""
"SURVEY","1930","JAN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","108,000,000",""
"SURVEY","1930","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","160,000,000",""
"SURVEY","1930","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","163,000,000",""
"SURVEY","1930","MAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","114,000,000",""
"SURVEY","1930","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","158,000,000",""
"SURVEY","1930","NOV","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","118,000,000",""
"SURVEY","1930","OCT","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","133,000,000",""
"SURVEY","1930","SEP","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","143,000,000",""
"SURVEY","1930","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,592,000,000",""
"SURVEY","1929","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,627,000,000",""
"SURVEY","1928","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,583,000,000",""
"SURVEY","1927","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,544,000,000",""
"SURVEY","1926","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,522,000,000",""
"SURVEY","1925","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,378,000,000",""
